,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
1864,CA02,140104429,COSTCO corporation,15:32.3,2020,2960627512,07-04-2020,19-04-2020,09-04-2020,CA10,1781.563,0-15
1865,U001,200783609,PROFIC corp,59:12.2,2020,1930638061,17-03-2020,18-04-2020,17-03-2020,NA32,16101.4,0-15
1866,U001,200769623,WAL-MAR associates,27:00.8,2020,1930847213,04-05-2020,19-05-2020,04-05-2020,NAH4,19372.26,0-15
1867,U001,200592182,DECA associates,22:32.1,2020,1930690492,25-03-2020,08-04-2020,16-03-2020,NAM4,33.24,Less than 0
1868,U001,200148860,DOLLA associates,27:15.6,2020,1930718522,30-03-2020,14-04-2020,30-03-2020,NAA8,68181.67,0-15
1869,U001,200769623,WAL-MAR systems,52:57.3,2020,1930805276,20-04-2020,05-05-2020,20-04-2020,NAH4,56898.14,0-15
1870,U001,200726979,BJ'S  corporation,04:25.4,2020,1930682257,21-03-2020,05-04-2020,21-03-2020,NAA8,386.5,0-15
1871,U001,100036039,GI trust,02:08.2,2020,1930724134,31-03-2020,15-04-2020,31-03-2020,NAA8,36439.43,0-15
1872,U001,200769623,WAL-MAR in,27:21.0,2020,1930778655,12-04-2020,27-04-2020,12-04-2020,NAH4,9011.81,0-15
1873,U001,200712105,WALG corporation,34:38.2,2020,1930598769,03-03-2020,07-05-2020,03-03-2020,NAGD,7741.44,16-30
1874,U001,200744019,TARG ,06:01.7,2020,1930703258,26-03-2020,10-04-2020,26-03-2020,NAA8,8383.36,0-15
1875,U001,200726979,BJ'S  associates,39:22.8,2020,1930780727,07-04-2020,22-04-2020,07-04-2020,NAA8,928.4,0-15
1876,U001,200726979,BJ'S  systems,40:38.8,2020,1930611719,06-03-2020,21-03-2020,06-03-2020,NAA8,679.69,0-15
1877,U001,200726979,BJ'S  ,59:45.0,2020,1930702237,27-03-2020,11-04-2020,27-03-2020,NAA8,156275.52,0-15
1878,U001,200769623,WAL-MAR associates,37:37.8,2020,1930660736,18-03-2020,02-04-2020,18-03-2020,NAH4,514.92,0-15
1879,U001,200315290,KWI associates,14:40.4,2020,1930814457,22-04-2020,07-05-2020,22-04-2020,NAA8,60187.33,0-15
1880,U001,100014724,DEC foundation,58:05.9,2020,1930809813,21-04-2020,09-05-2020,16-04-2020,NAM4,63401.74,0-15
1881,U001,200705089,JETR corporation,36:40.7,2020,1930627590,10-03-2020,14-05-2020,10-03-2020,NAGD,894.21,0-15
1882,U001,200706844,WINC systems,01:09.7,2020,1930571336,27-02-2020,13-03-2020,27-02-2020,NAA8,8277.85,0-15
1883,U001,200769623,WAL-MAR corp,59:54.9,2020,1930736109,03-04-2020,18-04-2020,03-04-2020,NAH4,5756.77,0-15
1884,U001,200707822,PUBLI us,43:59.5,2020,1930850978,02-05-2020,17-05-2020,02-05-2020,NAA8,100714.95,0-15
1885,U001,200726979,BJ'S  corp,49:16.2,2020,1930730478,01-04-2020,16-04-2020,01-04-2020,NAA8,801.54,0-15
1886,U001,200353024,DECA us,18:47.5,2020,1930876820,07-05-2020,24-05-2020,01-05-2020,NAM4,1962.98,Less than 0
1887,U001,200706844,WINC trust,39:26.5,2020,1930720700,01-04-2020,16-04-2020,01-04-2020,NAA8,49287.25,0-15
1888,U001,200712105,WALG ,23:06.2,2020,1930759500,07-04-2020,22-04-2020,07-04-2020,NAA8,74881.86,16-30
1889,U001,200705742,DOT foundation,55:50.9,2020,1930587197,02-03-2020,05-04-2020,02-03-2020,NAAW,18790.88,Less than 0
1890,U001,100008001,ANHA us,35:05.0,2020,1930661276,23-03-2020,07-04-2020,23-03-2020,NAA8,6677.76,0-15
1891,U001,200749782,KROG trust,31:12.5,2020,1930818516,23-04-2020,08-05-2020,23-04-2020,NAA8,64560,0-15
1892,U001,200708511,UPPER corporation,08:40.4,2020,1930642580,12-03-2020,27-03-2020,12-03-2020,NAA8,40899.41,0-15
1893,U001,200794332,COST associates,55:06.6,2020,1930635470,12-03-2020,27-03-2020,12-03-2020,NAAX,31683.43,Less than 0
1894,U001,200762301,C&S WH ,48:30.0,2020,1930770855,10-04-2020,25-04-2020,10-04-2020,NAC6,77860.24,Less than 0
1895,U001,200739006,AL in,32:40.6,2020,1930780122,13-04-2020,28-04-2020,13-04-2020,NAA8,53520.2,0-15
1896,U001,200755701,ASSOCI systems,51:10.3,2020,1930760133,09-04-2020,24-04-2020,09-04-2020,NAA8,22901.8,0-15
1897,CA02,140104225,SAVE-ON- trust,45:21.1,2020,2960631615,28-04-2020,09-05-2020,29-04-2020,CA10,57086.834,16-30
1898,U001,200762301,C&S WH systems,02:41.4,2020,1930717575,30-03-2020,14-04-2020,30-03-2020,NAC6,43443.84,Less than 0
1899,U001,200148860,DOLLA associates,33:46.7,2020,1930691223,24-03-2020,08-04-2020,24-03-2020,NAA8,16298.57,0-15
1900,U001,200769623,WAL-MAR associates,15:38.6,2020,1930612503,07-03-2020,22-03-2020,07-03-2020,NAH4,10787.8,0-15
1901,CA02,140104409,LOB corp,25:45.4,2020,2960622770,21-03-2020,03-04-2020,24-03-2020,CA10,121712.885,0-15
1902,U001,200881076,ALBERT associates,46:17.0,2020,1930642144,12-03-2020,27-03-2020,12-03-2020,NAA8,74699.82,0-15
1903,U001,200769623,WAL-MAR in,40:32.4,2020,1930585620,02-03-2020,17-03-2020,02-03-2020,NAH4,34122.82,0-15
1904,U001,200762301,C&S WH ,22:44.1,2020,1930655514,17-03-2020,21-05-2020,17-03-2020,NAGD,24277.05,Less than 0
1905,U001,200744019,TARG in,42:25.4,2020,1930633796,10-03-2020,25-03-2020,10-03-2020,NAA8,38499.2,0-15
1906,U001,200780383,MEIJ corp,57:34.2,2020,1930713411,28-03-2020,12-04-2020,28-03-2020,NAA8,111150.12,0-15
1907,U001,200726979,BJ'S  corp,52:52.6,2020,1930607562,06-03-2020,21-03-2020,06-03-2020,NAA8,179.22,0-15
1908,U001,200769623,WAL-MAR foundation,52:52.4,2020,1930776556,10-04-2020,25-04-2020,10-04-2020,NAH4,13065.2,0-15
1909,U001,200769623,WAL-MAR foundation,04:37.0,2020,1930780825,14-04-2020,29-04-2020,14-04-2020,NAH4,43.61,0-15
1910,CA02,140104472,MARTIN corporation,48:36.6,2020,2960631769,01-05-2020,16-05-2020,06-05-2020,CA10,1153.152,0-15
1911,U001,200769623,WAL-MAR ,28:37.0,2020,1930582845,01-03-2020,16-03-2020,01-03-2020,NAH4,717.76,0-15
1912,U001,100001196,DOLLAR ,51:50.5,2020,1930652692,15-03-2020,30-03-2020,15-03-2020,NAA8,36054.39,0-15
1913,CA02,140104729,ALIME corp,36:32.6,2020,2960618048,09-03-2020,21-03-2020,11-03-2020,CA10,3742.2,16-30
1914,U001,200803720,DEC co,57:36.9,2020,1930872368,07-05-2020,24-05-2020,01-05-2020,NAM4,174.72,Less than 0
1915,U001,200418007,AM systems,46:35.1,2020,1930800693,21-04-2020,06-05-2020,21-04-2020,NAA8,19529.44,0-15
1916,U001,200769623,WAL-MAR ,32:04.1,2020,1930802298,19-04-2020,04-05-2020,19-04-2020,NAH4,36323.43,0-15
1917,U001,200769623,WAL-MAR associates,54:01.6,2020,1930689842,24-03-2020,08-04-2020,24-03-2020,NAH4,31071,0-15
1918,U001,200466603,SMITH'S foundation,21:25.2,2020,1930832432,28-04-2020,13-05-2020,28-04-2020,NAA8,155160.53,0-15
1919,CA02,140104440,SO corporation,42:11.9,2020,2960627462,12-04-2020,25-04-2020,15-04-2020,CA10,176379.819,16-30
1920,U001,200780383,MEIJ in,30:04.0,2020,1930868341,05-05-2020,20-05-2020,05-05-2020,NAA8,32397.73,0-15
1921,U001,200762301,C&S WH corp,15:28.5,2020,1930796760,17-04-2020,02-05-2020,17-04-2020,NAC6,39552.62,Less than 0
1922,U001,200759878,SA trust,25:02.6,2020,1930644372,13-03-2020,28-03-2020,13-03-2020,NAH4,12154.78,0-15
1923,U001,200769623,WAL-MAR corporation,08:23.4,2020,1930585279,02-03-2020,17-03-2020,02-03-2020,NAH4,56241.78,0-15
1924,U001,200792293,UNIFIE foundation,54:51.7,2020,1930832775,28-04-2020,13-05-2020,28-04-2020,NAA8,50913.18,0-15
1925,U001,200744019,TARG co,02:09.5,2020,1930834005,29-04-2020,14-05-2020,29-04-2020,NAA8,3102.7,0-15
1926,U001,200759878,SA associates,44:12.9,2020,1930638684,13-03-2020,28-03-2020,13-03-2020,NAH4,15005.29,0-15
1927,U001,200769623,WAL-MAR corp,10:23.9,2020,1930797397,19-04-2020,04-05-2020,19-04-2020,NAH4,27713.53,0-15
1928,U001,200762301,C&S WH systems,43:54.2,2020,1930571169,27-02-2020,13-03-2020,27-02-2020,NAC6,9666.36,0-15
1929,U001,200770677,KRAS llc,55:49.3,2020,1930730912,03-04-2020,18-04-2020,03-04-2020,NAA8,40469.12,0-15
1930,CA02,140105847,GORDON F corp,28:58.4,2020,2960632014,30-04-2020,17-05-2020,07-05-2020,CA10,1209.6,16-30
1931,U001,200769623,WAL-MAR co,35:39.4,2020,1930785374,14-04-2020,29-04-2020,14-04-2020,NAH4,34497,0-15
1932,U001,200769623,WAL-MAR llc,27:49.2,2020,1930794303,16-04-2020,01-05-2020,16-04-2020,NAH4,27810.76,0-15
1933,U001,200769623,WAL-MAR us,32:35.2,2020,1930803100,19-04-2020,04-05-2020,19-04-2020,NAH4,1898.9,0-15
1934,U001,200772595,SAFEW corp,36:59.3,2020,1930713245,01-04-2020,16-04-2020,01-04-2020,NAA8,49191.07,0-15
1935,U001,200744019,TARG in,54:53.4,2020,1930859174,06-05-2020,21-05-2020,06-05-2020,NAA8,17478.33,0-15
1936,U001,200900212,CASEY trust,29:49.9,2020,1930816239,22-04-2020,07-05-2020,22-04-2020,NAA8,8580.92,0-15
1937,U001,200744019,TARG corp,07:40.7,2020,1930654235,17-03-2020,01-04-2020,17-03-2020,NAA8,15663.41,0-15
1938,CA02,140104440,SO corp,21:30.8,2020,2960621658,17-03-2020,28-03-2020,18-03-2020,CA10,45561.208,0-15
1939,U001,200727278,BLOU llc,05:46.4,2020,1930739544,06-04-2020,21-04-2020,06-04-2020,NAA8,78970.95,0-15
1940,U001,200769623,WAL-MAR us,01:27.2,2020,1930774766,13-04-2020,28-04-2020,13-04-2020,NAH4,3893.73,0-15
1941,U001,200769623,WAL-MAR ,30:21.4,2020,1930716474,29-03-2020,13-04-2020,29-03-2020,NAH4,39853.56,0-15
1942,U001,200793513,KROGER ,58:50.9,2020,1930796444,17-04-2020,02-05-2020,17-04-2020,NAA8,22844.09,0-15
1943,U001,200707741,SMART &  foundation,49:48.1,2020,1930637161,11-03-2020,26-03-2020,11-03-2020,NAA8,29525.12,0-15
1944,U001,200769623,WAL-MAR ,06:10.1,2020,1930844787,01-05-2020,16-05-2020,01-05-2020,NAH4,9802.64,0-15
1945,U001,200148860,DOLLA systems,47:06.8,2020,1930711247,29-03-2020,13-04-2020,29-03-2020,NAA8,86591.21,Less than 0
1946,CA02,140104225,SAVE-ON- trust,33:18.0,2020,2960620361,12-03-2020,23-03-2020,13-03-2020,CA10,75383.126,16-30
1947,U001,200769623,WAL-MAR trust,23:46.9,2020,1930893129,12-05-2020,27-05-2020,12-05-2020,NAH4,26162.78,0-15
1948,U001,200769623,WAL-MAR foundation,55:53.4,2020,1930705866,26-03-2020,10-04-2020,26-03-2020,NAH4,22864.11,0-15
1949,U001,200744019,TARG associates,23:58.0,2020,1930825929,25-04-2020,10-05-2020,25-04-2020,NAA8,25487.34,0-15
1950,U001,200707822,PUBLI corp,48:14.9,2020,1930763820,07-04-2020,22-04-2020,07-04-2020,NAA8,11859.71,0-15
1951,U001,200769623,WAL-MAR llc,09:48.9,2020,1930826946,26-04-2020,11-05-2020,26-04-2020,NAH4,36575.17,0-15
1952,U001,200769623,WAL-MAR co,28:16.1,2020,1930643332,13-03-2020,28-03-2020,13-03-2020,NAH4,15268.72,0-15
1953,U001,200148860,DOLLA corporation,27:59.9,2020,1930686794,24-03-2020,08-04-2020,24-03-2020,NAA8,64917.82,0-15
1954,U001,200769623,WAL-MAR associates,51:35.1,2020,1930713191,29-03-2020,13-04-2020,29-03-2020,NAH4,30856.78,0-15
1955,U001,200769623,WAL-MAR llc,09:48.9,2020,1930700639,26-03-2020,10-04-2020,26-03-2020,NAH4,35080.14,0-15
1956,U001,200729942,SA trust,18:02.1,2020,1930830256,27-04-2020,12-05-2020,27-04-2020,NAA8,17255.95,0-15
1957,U001,200775094,SAVE M associates,33:06.8,2020,1930630645,10-03-2020,25-03-2020,10-03-2020,NAA8,72431.97,0-15
1958,U001,200769623,WAL-MAR corporation,42:51.3,2020,1930619786,07-03-2020,22-03-2020,07-03-2020,NAH4,41634.08,0-15
1959,U001,200744019,TARG in,20:15.4,2020,1930725079,01-04-2020,16-04-2020,01-04-2020,NAA8,7725.02,0-15
1960,U001,200769623,WAL-MAR corporation,02:46.7,2020,1930860004,05-05-2020,20-05-2020,05-05-2020,NAH4,8949.7,0-15
1961,U001,200769623,WAL-MAR co,46:28.9,2020,1930710113,28-03-2020,12-04-2020,28-03-2020,NAH4,75620.63,0-15
1962,U001,200769623,WAL-MAR ,51:01.6,2020,1930698817,27-03-2020,11-04-2020,27-03-2020,NAH4,18492.88,0-15
1963,U001,200418007,AM us,13:55.1,2020,1930752249,06-04-2020,10-06-2020,06-04-2020,NAGD,1765.44,0-15
1964,U001,200704858,WAKE associates,44:59.9,2020,1930727340,01-04-2020,16-04-2020,01-04-2020,NAA8,9207.28,0-15
1965,U001,200771157,WEIS in,31:41.1,2020,1930758186,07-04-2020,22-04-2020,07-04-2020,NAA8,59660.9,0-15
1966,U001,200769623,WAL-MAR foundation,55:08.7,2020,1930580965,28-02-2020,14-03-2020,28-02-2020,NAH4,16157.62,0-15
1967,U001,200418007,AM us,10:26.7,2020,1930776648,15-04-2020,30-04-2020,15-04-2020,NAA8,725.86,0-15
1968,U001,200704045,RA trust,20:29.9,2020,1930598322,03-03-2020,18-03-2020,03-03-2020,NAA8,5436.98,0-15
1969,U001,200762301,C&S WH corporation,45:23.9,2020,1930760242,08-04-2020,23-04-2020,08-04-2020,NAC6,73017.1,Less than 0
1970,U001,200875006,KROGER trust,17:12.0,2020,1930577733,27-02-2020,13-03-2020,27-02-2020,NAA8,103118.08,0-15
1971,U001,200138417,K&K  systems,18:42.6,2020,1930565149,29-02-2020,04-05-2020,29-02-2020,NAGD,309.69,0-15
1972,U001,200793568,SUPE systems,22:05.6,2020,1930717355,30-03-2020,14-04-2020,30-03-2020,NAA8,164114.22,0-15
1973,CA02,140104409,LOB trust,38:04.2,2020,2960624280,25-03-2020,04-04-2020,25-03-2020,CA10,17627.904,0-15
1974,U001,200725421,BEN  co,07:49.2,2020,1930859728,07-05-2020,22-05-2020,07-05-2020,NAA8,25086.9,0-15
1975,U001,200936373,SUPE associates,40:48.9,2020,1930852225,05-05-2020,20-05-2020,05-05-2020,NAA8,86114.22,0-15
1976,U001,200772595,SAFEW co,38:34.8,2020,1930784770,14-04-2020,29-04-2020,14-04-2020,NAA8,46966.46,0-15
1977,U001,200769623,WAL-MAR ,50:33.3,2020,1930879546,10-05-2020,25-05-2020,10-05-2020,NAH4,26390.45,0-15
1978,U001,200353024,DECA trust,20:45.7,2020,1930606737,05-03-2020,24-03-2020,01-03-2020,NAM4,54,Less than 0
1979,U001,200759878,SA foundation,01:55.5,2020,1930830188,29-04-2020,14-05-2020,29-04-2020,NAH4,62867.93,0-15
1980,U001,200714601,HOGG  corp,20:33.7,2020,1930747484,04-04-2020,06-05-2020,04-04-2020,NA32,15208.86,0-15
1981,U001,200769623,WAL-MAR associates,18:41.6,2020,1930642928,14-03-2020,29-03-2020,14-03-2020,NAH4,17962.53,0-15
1982,U001,200795490,HY -  llc,11:58.7,2020,1930642779,12-03-2020,27-03-2020,12-03-2020,NAA8,89549.28,0-15
1983,U001,200726979,BJ'S  co,06:50.2,2020,1930645932,12-03-2020,27-03-2020,12-03-2020,NAA8,55.21,0-15
1984,U001,200126819,MCLANE associates,21:10.4,2020,1930705684,28-03-2020,12-04-2020,28-03-2020,NAA8,12356.64,0-15
1985,U001,200769623,WAL-MAR in,27:21.0,2020,1930775773,11-04-2020,26-04-2020,11-04-2020,NAH4,11186.53,0-15
1986,U001,200761734,H E BUT systems,26:19.9,2020,1930652334,18-03-2020,02-04-2020,18-03-2020,NAA8,14868,0-15
1987,U001,200759878,SA ,14:21.4,2020,1930692362,25-03-2020,09-04-2020,25-03-2020,NAH4,30581.33,0-15
1988,U001,200592182,DECA foundation,25:03.5,2020,1930809805,21-04-2020,09-05-2020,16-04-2020,NAM4,17797.88,Less than 0
1989,U001,200769623,WAL-MAR in,45:24.8,2020,1930799125,17-04-2020,02-05-2020,17-04-2020,NAH4,5601.67,0-15
1990,U001,200769623,WAL-MAR corporation,22:40.9,2020,1930682396,23-03-2020,07-04-2020,23-03-2020,NAH4,35963.35,16-30
1991,CA02,140104440,SO associates,22:27.9,2020,2960628794,19-04-2020,01-05-2020,21-04-2020,CA10,107678.907,16-30
1992,U001,200769623,WAL-MAR corporation,13:09.1,2020,1930597345,04-03-2020,19-03-2020,04-03-2020,NAH4,4145.27,0-15
1993,U001,200769623,WAL-MAR systems,16:25.6,2020,1930652461,16-03-2020,31-03-2020,16-03-2020,NAH4,6532.6,0-15
1994,CA02,140106408,WAL-M us,02:20.5,2020,2960630467,25-04-2020,06-05-2020,26-04-2020,CA10,54659.388,16-30
1995,U001,200704858,WAKE us,37:58.7,2020,1930858371,06-05-2020,21-05-2020,06-05-2020,NAA8,46061.42,0-15
1996,U001,200762301,C&S WH corp,39:53.2,2020,1930714972,28-03-2020,12-04-2020,28-03-2020,NAC6,94185.21,Less than 0
1997,U001,200793122,PIGGLY associates,20:00.9,2020,1930800450,20-04-2020,05-05-2020,20-04-2020,NAA8,24813.18,0-15
1998,U001,200769623,WAL-MAR llc,51:20.1,2020,1930808613,21-04-2020,06-05-2020,21-04-2020,NAH4,2713.05,0-15
1999,U001,200756072,REINHA corporation,09:44.6,2020,1930688867,25-03-2020,09-04-2020,25-03-2020,NAA8,38510.43,0-15
2000,U001,200759878,SA corporation,36:30.8,2020,1930787628,02-04-2020,17-05-2020,02-04-2020,NAWP,109220.96,0-15
2001,U001,200769623,WAL-MAR trust,51:21.6,2020,1930570932,28-02-2020,14-03-2020,28-02-2020,NAH4,44678.56,0-15
2002,U001,200705372,FR corporation,38:47.4,2020,1930688324,25-03-2020,09-04-2020,25-03-2020,NAA8,80920,0-15
2003,U001,200900212,CASEY foundation,04:31.9,2020,1930639645,11-03-2020,26-03-2020,11-03-2020,NAA8,26941.79,0-15
2004,U001,200756072,REINHA in,36:43.6,2020,1930715562,30-03-2020,14-04-2020,30-03-2020,NAA8,26326.08,0-15
2005,U001,200769623,WAL-MAR in,25:16.9,2020,1930622723,08-03-2020,23-03-2020,08-03-2020,NAH4,27340.41,0-15
2006,U001,200769623,WAL-MAR ,06:10.1,2020,1930843657,01-05-2020,16-05-2020,01-05-2020,NAH4,13813.24,0-15
2007,U001,100021540,MASTER corporation,15:13.9,2020,1930728993,02-04-2020,12-04-2020,02-04-2020,NA10,83884.44,0-15
2008,U001,200794332,COST associates,43:41.8,2020,1930652562,18-03-2020,02-04-2020,18-03-2020,NAAX,4849.77,Less than 0
2009,U001,200726979,BJ'S  us,03:19.1,2020,1930685180,22-03-2020,06-04-2020,22-03-2020,NAA8,444.37,0-15
2010,U001,200148860,DOLLA co,19:26.5,2020,1930645651,14-03-2020,29-03-2020,14-03-2020,NAA8,16112.33,0-15
2011,U001,200769623,WAL-MAR associates,51:22.7,2020,1930646679,13-03-2020,28-03-2020,13-03-2020,NAH4,17754.5,0-15
2012,U001,200769623,WAL-MAR llc,58:29.0,2020,1930724891,01-04-2020,16-04-2020,01-04-2020,NAH4,598.03,0-15
2013,U001,200769623,WAL-MAR co,02:54.1,2020,1930732624,04-04-2020,19-04-2020,04-04-2020,NAH4,4486.27,0-15
2014,U001,200769623,WAL-MAR corporation,39:28.1,2020,1930823107,25-04-2020,10-05-2020,25-04-2020,NAH4,27860.74,0-15
2015,U001,200230690,DECA trust,47:48.5,2020,1930623943,09-03-2020,24-03-2020,01-03-2020,NAM4,1303.74,Less than 0
2016,U001,200705742,DOT ,20:00.9,2020,1930587196,02-03-2020,03-04-2020,02-03-2020,NA32,76218.17,Less than 0
2017,U001,200769623,WAL-MAR corp,17:20.8,2020,1930594541,04-03-2020,19-03-2020,04-03-2020,NAH4,2750.14,0-15
2018,U001,200769623,WAL-MAR ,15:11.8,2020,1930819885,25-04-2020,10-05-2020,25-04-2020,NAH4,23550.88,0-15
2019,U001,200769623,WAL-MAR corp,07:00.1,2020,1930717751,29-03-2020,13-04-2020,29-03-2020,NAH4,42232.84,0-15
2020,U001,200555117,BURR co,02:39.0,2020,1930682640,22-03-2020,06-04-2020,22-03-2020,NAA8,69812.95,0-15
2021,U013,100055606,ALVARE co,51:59.2,2020,1991842067,20-04-2020,20-05-2020,20-04-2020,NAVE,21963.6,0-15
2022,CA02,140106408,WAL-M trust,47:50.4,2020,2960627861,10-04-2020,21-04-2020,11-04-2020,CA10,13875.904,16-30
2023,U001,200789896,RIVER  llc,12:44.5,2020,1930765682,08-04-2020,23-04-2020,08-04-2020,NAA8,19532.43,16-30
2024,U001,200974851,RESTA associates,15:42.2,2020,1930646122,12-03-2020,01-04-2020,12-03-2020,NAD1,2247.82,Less than 0
2025,CA02,140106181,THE  ,39:29.0,2020,2960631522,01-05-2020,11-05-2020,01-05-2020,CA10,13417.131,46-60
2026,U001,200769623,WAL-MAR foundation,28:51.4,2020,1930713413,28-03-2020,12-04-2020,28-03-2020,NAH4,1991.84,0-15
2027,U001,200759878,SA ,51:27.9,2020,1930732795,04-04-2020,19-04-2020,04-04-2020,NAH4,13135.6,0-15
2028,U001,200729290,KROGER corporation,50:28.1,2020,1930850650,01-05-2020,16-05-2020,01-05-2020,NAA8,40083.24,0-15
2029,U001,200726979,BJ'S  corp,32:46.9,2020,1930706294,27-03-2020,11-04-2020,27-03-2020,NAA8,221.26,0-15
2030,U001,200794332,COST corp,26:41.2,2020,1930817913,24-04-2020,09-05-2020,24-04-2020,NAAX,32481.88,Less than 0
2031,U001,200769623,WAL-MAR systems,08:12.1,2020,1930778468,12-04-2020,27-04-2020,12-04-2020,NAH4,28464.61,0-15
2032,U001,200769623,WAL-MAR systems,38:45.7,2020,1930844182,01-05-2020,16-05-2020,01-05-2020,NAH4,11307.78,0-15
2033,U001,200769623,WAL-MAR systems,35:58.9,2020,1930681379,22-03-2020,06-04-2020,22-03-2020,NAH4,33729.82,0-15
2034,U001,200762301,C&S WH in,35:13.2,2020,1930814514,22-04-2020,07-05-2020,22-04-2020,NAC6,80524.35,Less than 0
2035,U001,200555117,BURR associates,40:55.1,2020,1930622149,09-03-2020,24-03-2020,09-03-2020,NAA8,83401.91,0-15
2036,U001,200769623,WAL-MAR trust,29:19.9,2020,1930745490,06-04-2020,21-04-2020,06-04-2020,NAH4,122.57,0-15
2037,U001,200769623,WAL-MAR associates,27:00.8,2020,1930747607,04-04-2020,19-04-2020,04-04-2020,NAH4,21570.36,0-15
2038,U001,200152991,JET corp,45:48.7,2020,1930847127,01-05-2020,16-05-2020,01-05-2020,NAA8,4925.06,0-15
2039,U001,200744019,TARG ,17:42.8,2020,1930716241,30-03-2020,14-04-2020,30-03-2020,NAA8,34606.55,0-15
2040,U001,200418007,AM llc,37:11.0,2020,1930876332,07-05-2020,22-05-2020,07-05-2020,NAA8,2702.04,0-15
2041,U001,200762301,C&S WH corp,54:55.8,2020,1930830971,30-04-2020,15-05-2020,30-04-2020,NAC6,36195.5,Less than 0
2042,U001,200769623,WAL-MAR corporation,23:38.1,2020,1930801525,19-04-2020,04-05-2020,19-04-2020,NAH4,28255.35,0-15
2043,U001,200769623,WAL-MAR systems,49:29.9,2020,1930827027,27-04-2020,12-05-2020,27-04-2020,NAH4,661.11,0-15
2044,U001,200769623,WAL-MAR systems,09:38.5,2020,1930624629,11-03-2020,26-03-2020,11-03-2020,NAH4,5021.84,0-15
2045,U001,200799367,MCL co,33:39.9,2020,1930778476,15-04-2020,30-04-2020,15-04-2020,NAA8,29234.42,0-15
2046,U001,200776463,KROGE corporation,29:01.0,2020,1930659969,16-03-2020,31-03-2020,16-03-2020,NAA8,132092.3,0-15
2047,U001,200764795,SYSCO  corporation,56:55.0,2020,1930642165,12-03-2020,01-04-2020,12-03-2020,NAD1,1478.44,Less than 0
2048,U001,200793568,SUPE ,44:09.1,2020,1930764770,08-04-2020,23-04-2020,08-04-2020,NAA8,84787.78,0-15
2049,U001,200724999,GILSTE in,53:45.4,2020,1930729941,01-04-2020,11-04-2020,01-04-2020,NA10,44226.65,0-15
2050,U001,200726979,BJ'S  associates,26:31.3,2020,1930593012,03-03-2020,18-03-2020,03-03-2020,NAA8,370.02,0-15
2051,U001,200744019,TARG ,06:01.7,2020,1930823965,25-04-2020,10-05-2020,25-04-2020,NAA8,8937.24,0-15
2052,U001,200762301,C&S WH ,13:23.7,2020,1930859794,07-05-2020,22-05-2020,07-05-2020,NAC6,93460.65,Less than 0
2053,U001,200769623,WAL-MAR associates,47:51.2,2020,1930652199,15-03-2020,30-03-2020,15-03-2020,NAH4,14165.84,0-15
2054,U001,200769623,WAL-MAR llc,05:00.9,2020,1930662046,19-03-2020,03-04-2020,19-03-2020,NAH4,3270.04,0-15
2055,U001,200778998,CE associates,45:14.1,2020,1930777669,13-04-2020,28-04-2020,13-04-2020,NAA8,22268.88,0-15
2056,U001,200920735,ALBERT corp,04:33.8,2020,1930722962,31-03-2020,15-04-2020,31-03-2020,NAA8,25447.97,0-15
2057,U001,200737918,W LEE  trust,12:17.4,2020,1930740192,04-04-2020,19-04-2020,04-04-2020,NAA8,2678.19,0-15
2058,U001,200779906,BOZZU in,47:30.3,2020,1930751608,05-04-2020,20-04-2020,05-04-2020,NAA8,87537.97,0-15
2059,U001,200726979,BJ'S  systems,25:33.4,2020,1930647269,13-03-2020,28-03-2020,13-03-2020,NAA8,19272.02,0-15
2060,U001,200752302,KROGER ,22:00.8,2020,1930795650,18-04-2020,03-05-2020,18-04-2020,NAA8,34470.88,0-15
2061,U001,200769556,SHAM foundation,14:41.9,2020,1930783150,15-04-2020,30-04-2020,15-04-2020,NAA8,14714.74,0-15
2062,U001,200759878,SA foundation,36:06.1,2020,1930623162,08-03-2020,23-03-2020,08-03-2020,NAH4,39311.5,0-15
2063,U001,200769623,WAL-MAR corp,29:22.1,2020,1930691757,24-03-2020,08-04-2020,24-03-2020,NAH4,14248.66,16-30
2064,U001,200739534,OK co,08:57.9,2020,1930723821,30-03-2020,14-04-2020,30-03-2020,NAA8,38130.27,0-15
2065,U001,200762301,C&S WH in,37:25.1,2020,1930846483,02-05-2020,17-05-2020,02-05-2020,NAC6,105163.74,0-15
2066,CA02,140104440,SO in,58:33.2,2020,2960630695,28-04-2020,10-05-2020,30-04-2020,CA10,30345.021,0-15
2067,U001,200803720,DEC ,58:37.1,2020,1930690655,24-03-2020,08-04-2020,16-03-2020,NAM4,602.76,Less than 0
2068,U001,200230690,DECA in,08:33.4,2020,1930804275,21-04-2020,23-03-2020,16-03-2020,NAM1,6220.25,Less than 0
